Date,Discharge(m3/s),runoff(mm/day),runoff(mm/day)_815km2
9/6/1977,33.5,3.560147601,3.551411043
9/7/1977,39.5,4.197785978,4.187484663
9/8/1977,36.3,3.857712177,3.848245399
9/9/1977,31,3.294464945,3.286380368
9/10/1977,52.9,5.621845018,5.60804908
9/11/1977,40.8,4.335940959,4.325300613
9/12/1977,53,5.632472325,5.618650307
9/13/1977,39.2,4.165904059,4.155680982
9/14/1977,35,3.719557196,3.710429448
9/15/1977,34,3.613284133,3.604417178
9/16/1977,32.5,3.453874539,3.445398773
9/17/1977,33,3.50701107,3.498404908
9/18/1977,32,3.400738007,3.392392638
9/19/1977,32.8,3.485756458,3.477202454
9/20/1977,30.2,3.209446494,3.201570552
9/21/1977,26.2,2.784354244,2.777521472
9/22/1977,26.4,2.805608856,2.798723926
9/23/1977,25.6,2.720590406,2.71391411
9/24/1977,24.6,2.614317343,2.60790184
9/25/1977,23.2,2.465535055,2.459484663
9/26/1977,22.4,2.380516605,2.374674847
9/27/1977,21.8,2.316752768,2.311067485
9/28/1977,20.4,2.16797048,2.162650307
9/29/1977,22,2.33800738,2.332269939
9/30/1977,22.8,2.42302583,2.417079755
10/1/1977,21,2.231734317,2.226257669
10/2/1977,29.9,3.177564576,3.169766871
10/3/1977,23.2,2.465535055,2.459484663
10/4/1977,20,2.125461255,2.120245399
10/5/1977,21.8,2.316752768,2.311067485
10/6/1977,18.8,1.997933579,1.993030675
10/7/1977,17.8,1.891660517,1.887018405
10/8/1977,17.6,1.870405904,1.865815951
10/9/1977,17.6,1.870405904,1.865815951
10/10/1977,17.4,1.849151292,1.844613497
10/11/1977,17.4,1.849151292,1.844613497
10/12/1977,19.2,2.040442804,2.035435583
10/13/1977,20.2,2.146715867,2.141447853
10/14/1977,15.8,1.679114391,1.674993865
10/15/1977,15.8,1.679114391,1.674993865
10/16/1977,15.2,1.615350554,1.611386503
10/17/1977,15.2,1.615350554,1.611386503
10/18/1977,16.4,1.742878229,1.738601227
10/19/1977,15.2,1.615350554,1.611386503
10/20/1977,18,1.912915129,1.908220859
10/21/1977,15.2,1.615350554,1.611386503
10/22/1977,14.2,1.509077491,1.505374233
10/23/1977,13.8,1.466568266,1.462969325
10/24/1977,13.4,1.424059041,1.420564417
10/25/1977,13,1.381549815,1.378159509
10/26/1977,13,1.381549815,1.378159509
10/27/1977,12.8,1.360295203,1.356957055
10/28/1977,12.6,1.33904059,1.335754601
10/29/1977,12.6,1.33904059,1.335754601
10/30/1977,12.4,1.317785978,1.314552147
10/31/1977,12,1.275276753,1.272147239
11/1/1977,11.6,1.232767528,1.229742331
11/2/1977,11,1.16900369,1.166134969
11/3/1977,10.6,1.126494465,1.123730061
11/4/1977,10.4,1.105239852,1.102527607
11/5/1977,10.4,1.105239852,1.102527607
11/6/1977,10,1.062730627,1.060122699
11/7/1977,9.75,1.036162362,1.033619632
11/8/1977,9.75,1.036162362,1.033619632
11/9/1977,9.75,1.036162362,1.033619632
11/10/1977,9.75,1.036162362,1.033619632
11/11/1977,9.75,1.036162362,1.033619632
11/12/1977,9.5,1.009594096,1.007116564
11/13/1977,9.37,0.995778598,0.993334969
11/14/1977,9.25,0.98302583,0.980613497
11/15/1977,9.12,0.969210332,0.966831902
11/16/1977,8.75,0.929889299,0.927607362
11/17/1977,8.75,0.929889299,0.927607362
11/18/1977,8.62,0.916073801,0.913825767
11/19/1977,8.37,0.889505535,0.887322699
11/20/1977,8.25,0.876752768,0.874601227
11/21/1977,8.25,0.876752768,0.874601227
11/22/1977,8.25,0.876752768,0.874601227
11/23/1977,8.25,0.876752768,0.874601227
11/24/1977,8.12,0.862937269,0.860819632
11/25/1977,8,0.850184502,0.84809816
11/26/1977,8,0.850184502,0.84809816
11/27/1977,7.75,0.823616236,0.821595092
11/28/1977,7.75,0.823616236,0.821595092
11/29/1977,7.75,0.823616236,0.821595092
11/30/1977,7.5,0.79704797,0.795092025
12/1/1977,7.5,0.79704797,0.795092025
12/2/1977,7.27,0.772605166,0.770709202
12/3/1977,7.27,0.772605166,0.770709202
12/4/1977,7.04,0.748162362,0.74632638
12/5/1977,6.81,0.723719557,0.721943558
12/6/1977,6.81,0.723719557,0.721943558
12/7/1977,6.81,0.723719557,0.721943558
12/8/1977,6.81,0.723719557,0.721943558
12/9/1977,6.81,0.723719557,0.721943558
12/10/1977,6.7,0.71202952,0.710282209
12/11/1977,6.58,0.699276753,0.697560736
12/12/1977,6.58,0.699276753,0.697560736
12/13/1977,6.35,0.674833948,0.673177914
12/14/1977,6.35,0.674833948,0.673177914
12/15/1977,6.35,0.674833948,0.673177914
12/16/1977,6.35,0.674833948,0.673177914
12/17/1977,6.23,0.662081181,0.660456442
12/18/1977,6.12,0.650391144,0.648795092
12/19/1977,6,0.637638376,0.63607362
12/20/1977,5.89,0.625948339,0.62441227
12/21/1977,5.89,0.625948339,0.62441227
12/22/1977,5.89,0.625948339,0.62441227
12/23/1977,5.89,0.625948339,0.62441227
12/24/1977,5.89,0.625948339,0.62441227
12/25/1977,5.89,0.625948339,0.62441227
12/26/1977,5.89,0.625948339,0.62441227
12/27/1977,10.4,1.105239852,1.102527607
12/28/1977,10.7,1.137121771,1.134331288
12/29/1977,8.37,0.889505535,0.887322699
12/30/1977,8.25,0.876752768,0.874601227
12/31/1977,7.63,0.810863469,0.80887362
1/1/1978,7.39,0.785357934,0.783430675
1/2/1978,7.27,0.772605166,0.770709202
1/3/1978,7.27,0.772605166,0.770709202
1/4/1978,7.04,0.748162362,0.74632638
1/5/1978,7.04,0.748162362,0.74632638
1/6/1978,6.93,0.736472325,0.734665031
1/7/1978,6.81,0.723719557,0.721943558
1/8/1978,6.58,0.699276753,0.697560736
1/9/1978,6.81,0.723719557,0.721943558
1/10/1978,7.04,0.748162362,0.74632638
1/11/1978,6.7,0.71202952,0.710282209
1/12/1978,6.58,0.699276753,0.697560736
1/13/1978,6.58,0.699276753,0.697560736
1/14/1978,6.35,0.674833948,0.673177914
1/15/1978,6.35,0.674833948,0.673177914
1/16/1978,6.35,0.674833948,0.673177914
1/17/1978,6.12,0.650391144,0.648795092
1/18/1978,6.12,0.650391144,0.648795092
1/19/1978,6.12,0.650391144,0.648795092
1/20/1978,5.89,0.625948339,0.62441227
1/21/1978,5.89,0.625948339,0.62441227
1/22/1978,7.39,0.785357934,0.783430675
1/23/1978,7.16,0.760915129,0.759047853
1/24/1978,6.81,0.723719557,0.721943558
1/25/1978,6.58,0.699276753,0.697560736
1/26/1978,6.35,0.674833948,0.673177914
1/27/1978,6.12,0.650391144,0.648795092
1/28/1978,6.12,0.650391144,0.648795092
1/29/1978,5.89,0.625948339,0.62441227
1/30/1978,5.89,0.625948339,0.62441227
1/31/1978,5.89,0.625948339,0.62441227
2/1/1978,5.66,0.601505535,0.600029448
2/2/1978,5.54,0.588752768,0.587307975
2/3/1978,5.43,0.577062731,0.575646626
2/4/1978,5.43,0.577062731,0.575646626
2/5/1978,5.43,0.577062731,0.575646626
2/6/1978,5.04,0.535616236,0.53430184
2/7/1978,6.47,0.687586716,0.685899387
2/8/1978,8,0.850184502,0.84809816
2/9/1978,7.04,0.748162362,0.74632638
2/10/1978,6.35,0.674833948,0.673177914
2/11/1978,6.12,0.650391144,0.648795092
2/12/1978,5.89,0.625948339,0.62441227
2/13/1978,5.89,0.625948339,0.62441227
2/14/1978,5.66,0.601505535,0.600029448
2/15/1978,5.66,0.601505535,0.600029448
2/16/1978,5.89,0.625948339,0.62441227
2/17/1978,5.77,0.613195572,0.611690798
2/18/1978,11.6,1.232767528,1.229742331
2/19/1978,8.25,0.876752768,0.874601227
2/20/1978,7.16,0.760915129,0.759047853
2/21/1978,6.58,0.699276753,0.697560736
2/22/1978,6.23,0.662081181,0.660456442
2/23/1978,5.89,0.625948339,0.62441227
2/24/1978,5.77,0.613195572,0.611690798
2/25/1978,5.54,0.588752768,0.587307975
2/26/1978,5.43,0.577062731,0.575646626
2/27/1978,5.43,0.577062731,0.575646626
2/28/1978,5.2,0.552619926,0.551263804
3/1/1978,5.2,0.552619926,0.551263804
3/2/1978,5.43,0.577062731,0.575646626
3/3/1978,7.16,0.760915129,0.759047853
3/4/1978,6.12,0.650391144,0.648795092
3/5/1978,5.89,0.625948339,0.62441227
3/6/1978,5.66,0.601505535,0.600029448
3/7/1978,5.2,0.552619926,0.551263804
3/8/1978,5.12,0.544118081,0.542782822
3/9/1978,5.04,0.535616236,0.53430184
3/10/1978,5.04,0.535616236,0.53430184
3/11/1978,5.04,0.535616236,0.53430184
3/12/1978,8.75,0.929889299,0.927607362
3/13/1978,8,0.850184502,0.84809816
3/14/1978,7.04,0.748162362,0.74632638
3/15/1978,6.23,0.662081181,0.660456442
3/16/1978,5.89,0.625948339,0.62441227
3/17/1978,5.89,0.625948339,0.62441227
3/18/1978,17.5,1.859778598,1.855214724
3/19/1978,10,1.062730627,1.060122699
3/20/1978,8.12,0.862937269,0.860819632
3/21/1978,7.16,0.760915129,0.759047853
3/22/1978,6.58,0.699276753,0.697560736
3/23/1978,6,0.637638376,0.63607362
3/24/1978,5.77,0.613195572,0.611690798
3/25/1978,5.66,0.601505535,0.600029448
3/26/1978,5.43,0.577062731,0.575646626
3/27/1978,5.2,0.552619926,0.551263804
3/28/1978,5.04,0.535616236,0.53430184
3/29/1978,5.04,0.535616236,0.53430184
3/30/1978,5.04,0.535616236,0.53430184
3/31/1978,5.04,0.535616236,0.53430184
4/1/1978,4.88,0.518612546,0.517339877
4/2/1978,4.88,0.518612546,0.517339877
4/3/1978,4.88,0.518612546,0.517339877
4/4/1978,4.72,0.501608856,0.500377914
4/5/1978,4.72,0.501608856,0.500377914
4/6/1978,4.72,0.501608856,0.500377914
4/7/1978,4.72,0.501608856,0.500377914
4/8/1978,4.72,0.501608856,0.500377914
4/9/1978,4.72,0.501608856,0.500377914
4/10/1978,4.72,0.501608856,0.500377914
4/11/1978,4.72,0.501608856,0.500377914
4/12/1978,4.72,0.501608856,0.500377914
4/13/1978,4.64,0.493107011,0.491896933
4/14/1978,4.56,0.484605166,0.483415951
4/15/1978,4.56,0.484605166,0.483415951
4/16/1978,4.56,0.484605166,0.483415951
4/17/1978,4.56,0.484605166,0.483415951
4/18/1978,4.72,0.501608856,0.500377914
4/19/1978,4.72,0.501608856,0.500377914
4/20/1978,4.8,0.510110701,0.508858896
4/21/1978,4.64,0.493107011,0.491896933
4/22/1978,4.48,0.476103321,0.474934969
4/23/1978,4.4,0.467601476,0.466453988
4/24/1978,4.56,0.484605166,0.483415951
4/25/1978,4.72,0.501608856,0.500377914
4/26/1978,4.72,0.501608856,0.500377914
4/27/1978,4.88,0.518612546,0.517339877
4/28/1978,4.88,0.518612546,0.517339877
4/29/1978,4.88,0.518612546,0.517339877
4/30/1978,4.72,0.501608856,0.500377914
5/1/1978,4.56,0.484605166,0.483415951
5/2/1978,4.4,0.467601476,0.466453988
5/3/1978,4.4,0.467601476,0.466453988
5/4/1978,4.24,0.450597786,0.449492025
5/5/1978,4.24,0.450597786,0.449492025
5/6/1978,4.24,0.450597786,0.449492025
5/7/1978,4.4,0.467601476,0.466453988
5/8/1978,4.48,0.476103321,0.474934969
5/9/1978,4.48,0.476103321,0.474934969
5/10/1978,4.4,0.467601476,0.466453988
5/11/1978,4.4,0.467601476,0.466453988
5/12/1978,4.4,0.467601476,0.466453988
5/13/1978,4.72,0.501608856,0.500377914
5/14/1978,11.4,1.211512915,1.208539877
5/15/1978,5.69,0.604693727,0.603209816
5/16/1978,4.24,0.450597786,0.449492025
5/17/1978,4.08,0.433594096,0.432530061
5/18/1978,4.08,0.433594096,0.432530061
5/19/1978,4.08,0.433594096,0.432530061
5/20/1978,4.08,0.433594096,0.432530061
5/21/1978,4.08,0.433594096,0.432530061
5/22/1978,4.08,0.433594096,0.432530061
5/23/1978,4.08,0.433594096,0.432530061
5/24/1978,4.08,0.433594096,0.432530061
5/25/1978,4.08,0.433594096,0.432530061
5/26/1978,4.08,0.433594096,0.432530061
5/27/1978,4.08,0.433594096,0.432530061
5/28/1978,4.08,0.433594096,0.432530061
5/29/1978,3.92,0.416590406,0.415568098
5/30/1978,3.92,0.416590406,0.415568098
5/31/1978,3.92,0.416590406,0.415568098
6/1/1978,3.92,0.416590406,0.415568098
6/2/1978,3.92,0.416590406,0.415568098
6/3/1978,3.92,0.416590406,0.415568098
6/4/1978,3.92,0.416590406,0.415568098
6/5/1978,3.92,0.416590406,0.415568098
6/6/1978,30.9,3.283837638,3.275779141
6/7/1978,6.81,0.723719557,0.721943558
6/8/1978,4.88,0.518612546,0.517339877
6/9/1978,7.82,0.831055351,0.829015951
6/10/1978,20.9,2.221107011,2.215656442
6/11/1978,7.92,0.841682657,0.839617178
6/12/1978,6.23,0.662081181,0.660456442
6/13/1978,4.88,0.518612546,0.517339877
6/14/1978,4.72,0.501608856,0.500377914
6/15/1978,5.04,0.535616236,0.53430184
6/16/1978,6.24,0.663143911,0.661516564
6/17/1978,4.88,0.518612546,0.517339877
6/18/1978,28.3,3.007527675,3.000147239
6/19/1978,234,24.86789668,24.80687117
6/20/1978,38.5,4.091512915,4.081472393
6/21/1978,30.1,3.198819188,3.190969325
6/22/1978,23.2,2.465535055,2.459484663
6/23/1978,17.8,1.891660517,1.887018405
6/24/1978,13.2,1.402804428,1.399361963
6/25/1978,12.8,1.360295203,1.356957055
6/26/1978,14,1.487822878,1.484171779
6/27/1978,15.8,1.679114391,1.674993865
6/28/1978,18.2,1.934169742,1.929423313
6/29/1978,30.8,3.273210332,3.265177914
6/30/1978,26,2.763099631,2.756319018
7/1/1978,42.4,4.50597786,4.494920245
7/2/1978,36,3.825830258,3.816441718
7/3/1978,40.9,4.346568266,4.33590184
7/4/1978,55,5.84501845,5.830674847
7/5/1978,85.5,9.086346863,9.06404908
7/6/1978,144,15.30332103,15.26576687
7/7/1978,67,7.120295203,7.102822086
7/8/1978,156,16.57859779,16.53791411
7/9/1978,99,10.52103321,10.49521472
7/10/1978,73.8,7.84295203,7.823705521
7/11/1978,63.4,6.737712177,6.721177914
7/12/1978,52.9,5.621845018,5.60804908
7/13/1978,50.2,5.334907749,5.321815951
7/14/1978,43.6,4.633505535,4.622134969
7/15/1978,42.7,4.537859779,4.526723926
7/16/1978,65.5,6.960885609,6.943803681
7/17/1978,52,5.526199262,5.512638037
7/18/1978,53.5,5.685608856,5.671656442
7/19/1978,43.6,4.633505535,4.622134969
7/20/1978,46.3,4.920442804,4.908368098
7/21/1978,43.9,4.665387454,4.65393865
7/22/1978,49.3,5.239261993,5.226404908
7/23/1978,36.5,3.87896679,3.869447853
7/24/1978,34.3,3.645166052,3.636220859
7/25/1978,35,3.719557196,3.710429448
7/26/1978,36,3.825830258,3.816441718
7/27/1978,35.8,3.804575646,3.795239264
7/28/1978,34,3.613284133,3.604417178
7/29/1978,60.1,6.38701107,6.371337423
7/30/1978,47.8,5.079852399,5.067386503
7/31/1978,42.1,4.474095941,4.463116564
8/1/1978,42.1,4.474095941,4.463116564
8/2/1978,71,7.545387454,7.526871166
8/3/1978,76,8.076752768,8.056932515
8/4/1978,63.7,6.769594096,6.752981595
8/5/1978,63.4,6.737712177,6.721177914
8/6/1978,71.5,7.598523985,7.579877301
8/7/1978,69.2,7.354095941,7.33604908
8/8/1978,64.9,6.897121771,6.880196319
8/9/1978,61.6,6.546420664,6.530355828
8/10/1978,65.5,6.960885609,6.943803681
8/11/1978,175,18.59778598,18.55214724
8/12/1978,126,13.3904059,13.35754601
8/13/1978,109,11.58376384,11.55533742
8/14/1978,86,9.139483395,9.117055215
8/15/1978,90,9.564575646,9.541104294
8/16/1978,104,11.05239852,11.02527607
8/17/1978,118,12.5402214,12.50944785
8/18/1978,107,11.37121771,11.34331288
8/19/1978,93.5,9.936531365,9.912147239
8/20/1978,95,10.09594096,10.07116564
8/21/1978,86,9.139483395,9.117055215
8/22/1978,84.5,8.980073801,8.95803681
8/23/1978,90,9.564575646,9.541104294
8/24/1978,66.7,7.088413284,7.071018405
8/25/1978,64.6,6.865239852,6.848392638
8/26/1978,59.2,6.291365314,6.27592638
8/27/1978,46.6,4.952324723,4.940171779
8/28/1978,45.7,4.856678967,4.844760736
8/29/1978,43.3,4.601623616,4.590331288
8/30/1978,38.5,4.091512915,4.081472393
8/31/1978,38,4.038376384,4.028466258
9/1/1978,38.5,4.091512915,4.081472393
9/2/1978,40.6,4.314686347,4.30409816
9/3/1978,39,4.144649446,4.134478528
9/4/1978,36.8,3.910848708,3.901251534
9/5/1978,35.5,3.772693727,3.763435583
9/6/1978,38.3,4.070258303,4.060269939
9/7/1978,43.9,4.665387454,4.65393865
9/8/1978,45.7,4.856678967,4.844760736
9/9/1978,41.8,4.442214022,4.431312883
9/10/1978,40.8,4.335940959,4.325300613
9/11/1978,39.2,4.165904059,4.155680982
9/12/1978,46.6,4.952324723,4.940171779
9/13/1978,45.4,4.824797048,4.812957055
9/14/1978,48.7,5.175498155,5.162797546
9/15/1978,45.4,4.824797048,4.812957055
9/16/1978,51.4,5.462435424,5.449030675
9/17/1978,55,5.84501845,5.830674847
9/18/1978,45.7,4.856678967,4.844760736
9/19/1978,46,4.888560886,4.876564417
9/20/1978,46.3,4.920442804,4.908368098
9/21/1978,35,3.719557196,3.710429448
9/22/1978,35.2,3.740811808,3.731631902
9/23/1978,37,3.932103321,3.922453988
9/24/1978,43.6,4.633505535,4.622134969
9/25/1978,35,3.719557196,3.710429448
9/26/1978,33.8,3.59202952,3.583214724
9/27/1978,31.5,3.347601476,3.339386503
9/28/1978,36.7,3.900221402,3.890650307
9/29/1978,29.2,3.103173432,3.095558282
9/30/1978,32.3,3.432619926,3.424196319
10/1/1978,31,3.294464945,3.286380368
10/2/1978,30,3.188191882,3.180368098
10/3/1978,29.4,3.124428044,3.116760736
10/4/1978,28.4,3.018154982,3.010748466
10/5/1978,27.4,2.911881919,2.904736196
10/6/1978,26,2.763099631,2.756319018
10/7/1978,28.7,3.0500369,3.042552147
10/8/1978,23.8,2.529298893,2.523092025
10/9/1978,22.2,2.359261993,2.353472393
10/10/1978,32.3,3.432619926,3.424196319
10/11/1978,19,2.019188192,2.014233129
10/12/1978,17.8,1.891660517,1.887018405
10/13/1978,17,1.806642066,1.802208589
10/14/1978,16.4,1.742878229,1.738601227
10/15/1978,16,1.700369004,1.696196319
10/16/1978,15.8,1.679114391,1.674993865
10/17/1978,15.6,1.657859779,1.653791411
10/18/1978,15,1.594095941,1.590184049
10/19/1978,14.8,1.572841328,1.568981595
10/20/1978,14.4,1.530332103,1.526576687
10/21/1978,14.2,1.509077491,1.505374233
10/22/1978,14,1.487822878,1.484171779
10/23/1978,13.6,1.445313653,1.441766871
10/24/1978,13.2,1.402804428,1.399361963
10/25/1978,13.2,1.402804428,1.399361963
10/26/1978,12.6,1.33904059,1.335754601
10/27/1978,11.8,1.25402214,1.250944785
10/28/1978,11.6,1.232767528,1.229742331
10/29/1978,11.2,1.190258303,1.187337423
10/30/1978,11.2,1.190258303,1.187337423
10/31/1978,10.8,1.147749077,1.144932515
11/1/1978,10.4,1.105239852,1.102527607
11/2/1978,10,1.062730627,1.060122699
11/3/1978,10,1.062730627,1.060122699
11/4/1978,9.75,1.036162362,1.033619632
11/5/1978,9.5,1.009594096,1.007116564
11/6/1978,9.25,0.98302583,0.980613497
11/7/1978,9,0.956457565,0.954110429
11/8/1978,8.75,0.929889299,0.927607362
11/9/1978,8.75,0.929889299,0.927607362
11/10/1978,11.6,1.232767528,1.229742331
11/11/1978,9.12,0.969210332,0.966831902
11/12/1978,8.25,0.876752768,0.874601227
11/13/1978,8.25,0.876752768,0.874601227
11/14/1978,8,0.850184502,0.84809816
11/15/1978,7.75,0.823616236,0.821595092
11/16/1978,7.75,0.823616236,0.821595092
11/17/1978,7.75,0.823616236,0.821595092
11/18/1978,7.5,0.79704797,0.795092025
11/19/1978,7.27,0.772605166,0.770709202
11/20/1978,7.27,0.772605166,0.770709202
11/21/1978,7.04,0.748162362,0.74632638
11/22/1978,7.5,0.79704797,0.795092025
11/23/1978,7.5,0.79704797,0.795092025
11/24/1978,7.88,0.837431734,0.835376687
11/25/1978,7.75,0.823616236,0.821595092
11/26/1978,7.5,0.79704797,0.795092025
11/27/1978,7.27,0.772605166,0.770709202
11/28/1978,7.04,0.748162362,0.74632638
11/29/1978,6.81,0.723719557,0.721943558
11/30/1978,6.81,0.723719557,0.721943558
12/1/1978,6.58,0.699276753,0.697560736
12/2/1978,7.5,0.79704797,0.795092025
12/3/1978,7.39,0.785357934,0.783430675
12/4/1978,7.27,0.772605166,0.770709202
12/5/1978,7.04,0.748162362,0.74632638
12/6/1978,6.81,0.723719557,0.721943558
12/7/1978,6.58,0.699276753,0.697560736
12/8/1978,6.58,0.699276753,0.697560736
12/9/1978,6.35,0.674833948,0.673177914
12/10/1978,6.35,0.674833948,0.673177914
12/11/1978,6.12,0.650391144,0.648795092
12/12/1978,6.12,0.650391144,0.648795092
12/13/1978,6.12,0.650391144,0.648795092
12/14/1978,5.89,0.625948339,0.62441227
12/15/1978,5.89,0.625948339,0.62441227
12/16/1978,5.89,0.625948339,0.62441227
12/17/1978,5.66,0.601505535,0.600029448
12/18/1978,5.66,0.601505535,0.600029448
12/19/1978,5.54,0.588752768,0.587307975
12/20/1978,5.43,0.577062731,0.575646626
12/21/1978,5.43,0.577062731,0.575646626
12/22/1978,5.2,0.552619926,0.551263804
12/23/1978,5.2,0.552619926,0.551263804
12/24/1978,5.2,0.552619926,0.551263804
12/25/1978,5.04,0.535616236,0.53430184
12/26/1978,5.04,0.535616236,0.53430184
12/27/1978,5.04,0.535616236,0.53430184
12/28/1978,4.88,0.518612546,0.517339877
12/29/1978,4.88,0.518612546,0.517339877
12/30/1978,4.88,0.518612546,0.517339877
12/31/1978,4.72,0.501608856,0.500377914
1/1/1979,4.72,0.501608856,0.500377914
1/2/1979,4.56,0.484605166,0.483415951
1/3/1979,4.56,0.484605166,0.483415951
1/4/1979,4.56,0.484605166,0.483415951
1/5/1979,4.56,0.484605166,0.483415951
1/6/1979,4.56,0.484605166,0.483415951
1/7/1979,4.56,0.484605166,0.483415951
1/8/1979,4.56,0.484605166,0.483415951
1/9/1979,4.72,0.501608856,0.500377914
1/10/1979,4.56,0.484605166,0.483415951
1/11/1979,4.56,0.484605166,0.483415951
1/12/1979,4.56,0.484605166,0.483415951
1/13/1979,4.88,0.518612546,0.517339877
1/14/1979,4.88,0.518612546,0.517339877
1/15/1979,4.88,0.518612546,0.517339877
1/16/1979,4.88,0.518612546,0.517339877
1/17/1979,4.88,0.518612546,0.517339877
1/18/1979,4.88,0.518612546,0.517339877
1/19/1979,4.88,0.518612546,0.517339877
1/20/1979,4.88,0.518612546,0.517339877
1/21/1979,4.88,0.518612546,0.517339877
1/22/1979,4.88,0.518612546,0.517339877
1/23/1979,4.88,0.518612546,0.517339877
1/24/1979,4.72,0.501608856,0.500377914
1/25/1979,4.56,0.484605166,0.483415951
1/26/1979,4.56,0.484605166,0.483415951
1/27/1979,4.24,0.450597786,0.449492025
1/28/1979,4.24,0.450597786,0.449492025
1/29/1979,5.04,0.535616236,0.53430184
1/30/1979,4.88,0.518612546,0.517339877
1/31/1979,4.72,0.501608856,0.500377914
2/1/1979,4.72,0.501608856,0.500377914
2/2/1979,4.72,0.501608856,0.500377914
2/3/1979,4.56,0.484605166,0.483415951
2/4/1979,4.72,0.501608856,0.500377914
2/5/1979,4.72,0.501608856,0.500377914
2/6/1979,4.72,0.501608856,0.500377914
2/7/1979,4.88,0.518612546,0.517339877
2/8/1979,7.04,0.748162362,0.74632638
2/9/1979,6.23,0.662081181,0.660456442
2/10/1979,5.32,0.565372694,0.563985276
2/11/1979,5.04,0.535616236,0.53430184
2/12/1979,4.96,0.527114391,0.525820859
2/13/1979,5.04,0.535616236,0.53430184
2/14/1979,5.04,0.535616236,0.53430184
2/15/1979,4.88,0.518612546,0.517339877
2/16/1979,4.88,0.518612546,0.517339877
